日期,主力合约,期货价格,现货价格,基差,到期日,剩余天数,期内分红,矫正基差,主力年化基差(%),年化基差(%)
2023-11-02,ic2312,5455.0,5459.4517,-4.4517,2023-12-15,43,1.0174,-3.4343,-0.534,-0.534
2023-11-03,ic2312,5498.6,5510.357,-11.757,2023-12-15,42,0.7012,-11.0558,-1.7436,-1.7436
2023-11-06,ic2312,5591.0,5605.0621,-14.0621,2023-12-15,39,0.7012,-13.3609,-2.2309,-2.2309
2023-11-07,ic2312,5594.4,5611.0983,-16.6983,2023-12-15,38,0.7012,-15.9971,-2.7384,-2.7384
2023-11-08,ic2312,5587.8,5608.0173,-20.2173,2023-12-15,37,0.7012,-19.5161,-3.433,-3.433
2023-11-09,ic2312,5576.6,5592.0568,-15.4568,2023-12-15,36,0.7012,-14.7556,-2.6753,-2.6753
2023-11-10,ic2312,5552.0,5573.0999,-21.0999,2023-12-15,35,0.7012,-20.3987,-3.8171,-3.8171
2023-11-13,ic2312,5579.6,5605.5688,-25.9688,2023-12-15,32,0.6794,-25.2894,-5.1459,-5.1459
2023-11-14,ic2312,5593.8,5630.5534,-36.7534,2023-12-15,31,0.6794,-36.074,-7.5435,-7.5435
2023-11-15,ic2312,5630.8,5664.617,-33.817,2023-12-15,30,0.6794,-33.1376,-7.1174,-7.1174
2023-11-16,ic2312,5580.2,5609.3607,-29.1607,2023-12-15,29,0.6794,-28.4813,-6.3906,-6.3906
2023-11-17,ic2312,5591.6,5631.4233,-39.8233,2023-12-15,28,0.6794,-39.1439,-9.0611,-9.0611
2023-11-20,ic2312,5633.0,5659.7727,-26.7727,2023-12-15,25,0.6155,-26.1572,-6.7475,-6.7475
2023-11-21,ic2312,5617.2,5641.0844,-23.8844,2023-12-15,24,0.6155,-23.2689,-6.2733,-6.2733
2023-11-22,ic2312,5550.8,5572.8986,-22.0986,2023-12-15,23,0.4692,-21.6294,-6.1593,-6.1593
2023-11-23,ic2312,5612.4,5622.9891,-10.5891,2023-12-15,22,0.4692,-10.1199,-2.9859,-2.9859
2023-11-24,ic2312,5550.8,5570.4205,-19.6205,2023-12-15,21,0.4692,-19.1513,-5.9756,-5.9756
2023-11-27,ic2312,5546.4,5566.5069,-20.1069,2023-12-15,18,0.3405,-19.7664,-7.2005,-7.2005
2023-11-28,ic2312,5561.8,5591.4955,-29.6955,2023-12-15,17,0.3405,-29.355,-11.2719,-11.2719
2023-11-29,ic2312,5539.2,5553.3349,-14.1349,2023-12-15,16,0.3405,-13.7944,-5.6666,-5.6666
2023-11-30,ic2312,5518.2,5545.0504,-26.8504,2023-12-15,15,0.1459,-26.7045,-11.7187,-11.7187
2023-12-01,ic2312,5536.0,5566.8689,-30.8689,2023-12-15,14,0.1459,-30.723,-14.3886,-14.3886
2023-12-04,ic2312,5522.2,5559.0682,-36.8682,2023-12-15,11,0.1459,-36.7223,-21.9194,-21.9194
2023-12-05,ic2312,5436.2,5460.4088,-24.2088,2023-12-15,10,0.1459,-24.0629,-16.0848,-16.0848
2023-12-06,ic2312,5467.4,5481.824,-14.424,2023-12-15,9,0.1288,-14.2952,-10.5759,-10.5759
2023-12-07,ic2312,5477.0,5481.1355,-4.1355,2023-12-15,8,0.018,-4.1175,-3.4274,-3.4274
2023-12-08,ic2312,5498.4,5497.9897,0.4103,2023-12-15,7,0.0,0.4103,0.3891,0.3891
2023-12-11,ic2312,5558.2,5564.8538,-6.6538,2023-12-15,4,0.0,-6.6538,-10.9106,-9.7041
2023-12-12,ic2312,5570.2,5566.1778,4.0222,2023-12-15,3,0.0,4.0222,8.7918,3.6573
2023-12-13,ic2403,5443.4,5507.5128,-64.1128,2024-03-15,93,0.2007,-63.9121,-4.5545,-4.5545
2023-12-14,ic2403,5429.4,5489.3267,-59.9267,2024-03-15,92,0.2007,-59.726,-4.3167,-4.3167
2023-12-15,ic2403,5399.8,5449.7864,-49.9864,2024-03-15,91,0.2007,-49.7857,-3.6642,-3.6642
2023-12-18,ic2401,5383.8,5385.2702,-1.4702,2024-01-19,32,0.2007,-1.2695,-0.2689,-0.2689
2023-12-19,ic2403,5349.4,5379.8735,-30.4735,2024-03-15,87,0.2007,-30.2728,-2.3608,-2.3608
2023-12-20,ic2401,5320.2,5309.2865,10.9135,2024-01-19,30,0.2007,11.1142,2.5469,2.5469
2023-12-21,ic2403,5311.8,5338.762,-26.962,2024-03-15,85,0.2007,-26.7613,-2.1525,-2.1525
2023-12-22,ic2401,5322.4,5311.6902,10.7098,2024-01-19,28,0.2007,10.9105,2.6776,2.6776
2023-12-25,ic2401,5316.2,5315.3746,0.8254,2024-01-19,25,0.2007,1.0261,0.2818,0.2818
2023-12-26,ic2401,5270.4,5258.2841,12.1159,2024-01-19,24,0.2007,12.3166,3.5623,3.5623
2023-12-27,ic2401,5282.8,5285.5301,-2.7301,2024-01-19,23,0.2007,-2.5294,-0.7594,-0.7594
2023-12-28,ic2403,5367.0,5382.7966,-15.7966,2024-03-15,78,0.2007,-15.5959,-1.3558,-1.3558
2023-12-29,ic2401,5431.8,5429.2288,2.5712,2024-01-19,21,0.2007,2.7719,0.8874,0.8874
2024-01-02,ic2403,5376.8,5409.4554,-32.6554,2024-03-15,73,0.2007,-32.4547,-2.9998,-2.9998
2024-01-03,ic2403,5364.8,5401.395,-36.595,2024-03-15,72,0.2007,-36.3943,-3.4158,-3.4158
2024-01-04,ic2403,5319.0,5355.3216,-36.3216,2024-03-15,71,0.2007,-36.1209,-3.4674,-3.4674
2024-01-05,ic2403,5250.6,5281.8711,-31.2711,2024-03-15,70,0.2007,-31.0704,-3.0673,-3.0673
2024-01-08,ic2403,5079.0,5167.6997,-88.6997,2024-03-15,67,0.2007,-88.499,-9.3295,-9.3295
2024-01-09,ic2403,5105.4,5180.653,-75.253,2024-03-15,66,0.2007,-75.0523,-8.0118,-8.0118
2024-01-10,ic2403,5091.6,5158.0784,-66.4784,2024-03-15,65,0.0,-66.4784,-7.2372,-7.2372
2024-01-11,ic2403,5169.0,5223.8633,-54.8633,2024-03-15,64,0.0,-54.8633,-5.9897,-5.9897
2024-01-12,ic2403,5149.6,5206.178,-56.578,2024-03-15,63,0.0,-56.578,-6.2962,-6.2962
2024-01-15,ic2403,5133.8,5193.2956,-59.4956,2024-03-15,60,0.0,-59.4956,-6.9692,-6.9692
2024-01-16,ic2403,5124.2,5190.3975,-66.1975,2024-03-15,59,0.0,-66.1975,-7.8901,-7.8901
2024-01-17,ic2403,4937.6,5061.5395,-123.9395,2024-03-15,58,0.0,-123.9395,-15.4096,-15.4096
2024-01-18,ic2403,4946.0,5066.9579,-120.9579,2024-03-15,57,0.0,-120.9579,-15.2864,-15.2864
2024-01-19,ic2403,4918.8,5018.4332,-99.6332,2024-03-15,56,0.0,-99.6332,-12.9402,-12.9402
2024-01-22,ic2403,4569.6,4780.9748,-211.3748,2024-03-15,53,0.0,-211.3748,-30.4476,-30.4476
2024-01-23,ic2403,4758.6,4865.743,-107.143,2024-03-15,52,0.0,-107.143,-15.4563,-15.4563
2024-01-24,ic2403,4843.2,4933.7009,-90.5009,2024-03-15,51,0.0,-90.5009,-13.1281,-13.1281
2024-01-25,ic2403,5030.4,5073.1779,-42.7779,2024-03-15,50,0.0,-42.7779,-6.1555,-6.1555
2024-01-26,ic2403,4959.2,5027.0932,-67.8932,2024-03-15,49,0.0,-67.8932,-10.0602,-10.0602
2024-01-29,ic2403,4852.6,4927.9137,-75.3137,2024-03-15,46,0.0,-75.3137,-12.1268,-12.1268
2024-01-30,ic2403,4719.0,4814.9908,-95.9908,2024-03-15,45,0.0,-95.9908,-16.1702,-16.1702
2024-01-31,ic2403,4609.0,4696.9796,-87.9796,2024-03-15,44,0.0,-87.9796,-15.5383,-15.5383
2024-02-01,ic2403,4596.0,4678.7308,-82.7308,2024-03-15,43,0.0,-82.7308,-15.0094,-15.0094
2024-02-02,ic2403,4452.4,4563.2221,-110.8221,2024-03-15,42,0.0,-110.8221,-21.1056,-21.1056
2024-02-05,ic2403,4285.2,4460.2635,-175.0635,2024-03-15,39,0.0,-175.0635,-36.7336,-36.7336
2024-02-06,ic2403,4809.8,4805.9013,3.8987,2024-03-15,38,0.0,3.8987,0.7792,0.7792
2024-02-07,ic2403,5128.6,5109.5685,19.0315,2024-03-15,37,0.0,19.0315,3.6743,3.6743
2024-02-08,ic2403,5110.6,5150.2288,-39.6288,2024-03-15,36,0.0,-39.6288,-7.8014,-7.8014
2024-02-19,ic2403,5083.4,5141.6037,-58.2037,2024-03-15,25,0.0,-58.2037,-16.5274,-16.5274
2024-02-20,ic2403,5097.4,5140.9575,-43.5575,2024-03-15,24,0.0,-43.5575,-12.8855,-12.8855
2024-02-21,ic2403,5107.2,5139.0372,-31.8372,2024-03-15,23,0.0,-31.8372,-9.8315,-9.8315
2024-02-22,ic2403,5159.2,5176.3431,-17.1431,2024-03-15,22,0.0,-17.1431,-5.4946,-5.4946
2024-02-23,ic2403,5186.0,5197.7115,-11.7115,2024-03-15,21,0.0,-11.7115,-3.9163,-3.9163
2024-02-26,ic2403,5168.2,5195.4642,-27.2642,2024-03-15,18,0.0,-27.2642,-10.6412,-10.6412
2024-02-27,ic2403,5307.8,5307.8043,-0.0043,2024-03-15,17,0.0,-0.0043,-0.0017,-0.0017
2024-02-28,ic2403,5175.2,5184.0471,-8.8471,2024-03-15,16,0.0,-8.8471,-3.8932,-3.8932
2024-02-29,ic2403,5346.4,5346.7929,-0.3929,2024-03-15,15,0.0,-0.3929,-0.1788,-0.1788
2024-03-01,ic2403,5382.6,5379.0482,3.5518,2024-03-15,14,0.0,3.5518,1.7215,1.7215
2024-03-04,ic2403,5377.0,5388.82,-11.82,2024-03-15,11,0.0,-11.82,-7.2782,-7.2782
2024-03-05,ic2403,5334.8,5351.8268,-17.0268,2024-03-15,10,0.0,-17.0268,-11.6124,-11.6124
2024-03-06,ic2403,5342.8,5350.1016,-7.3016,2024-03-15,9,0.0,-7.3016,-5.5349,-5.5349
2024-03-07,ic2403,5272.4,5277.2988,-4.8988,2024-03-15,8,0.0,-4.8988,-4.2353,-4.2353
2024-03-08,ic2403,5346.2,5349.595,-3.395,2024-03-15,7,0.0,-3.395,-3.3091,-3.3091
2024-03-11,ic2406,5376.0,5441.0507,-65.0507,2024-06-21,102,60.4783,-4.5724,-0.3007,-0.3007
2024-03-12,ic2406,5347.6,5423.7183,-76.1183,2024-06-21,101,60.4783,-15.64,-1.0421,-1.0421
2024-03-13,ic2406,5337.0,5415.1126,-78.1126,2024-06-21,100,60.4783,-17.6343,-1.1886,-1.1886
2024-03-14,ic2406,5324.0,5392.9267,-68.9267,2024-06-21,99,60.4783,-8.4484,-0.5776,-0.5776
2024-03-15,ic2406,5393.0,5454.1463,-61.1463,2024-06-21,98,60.4783,-0.668,-0.0456,-0.0456
2024-03-18,ic2406,5475.8,5528.447,-52.647,2024-06-21,95,60.4783,7.8313,0.5443,0.5443
2024-03-19,ic2406,5414.8,5478.2248,-63.4248,2024-06-21,94,60.4783,-2.9465,-0.2088,-0.2088
2024-03-20,ic2406,5429.0,5493.414,-64.414,2024-06-21,93,60.4783,-3.9357,-0.2812,-0.2812
2024-03-21,ic2406,5401.0,5465.8286,-64.8286,2024-06-21,92,60.4783,-4.3503,-0.3158,-0.3158
2024-03-22,ic2406,5306.0,5384.5656,-78.5656,2024-06-21,91,60.4783,-18.0873,-1.3473,-1.3473
2024-03-25,ic2406,5234.0,5294.7463,-60.7463,2024-06-21,88,60.4783,-0.268,-0.021,-0.021
2024-03-26,ic2406,5206.4,5284.4188,-78.0188,2024-06-21,87,60.4783,-17.5405,-1.3926,-1.3926
2024-03-27,ic2406,5090.0,5156.684,-66.684,2024-06-21,86,60.4783,-6.2057,-0.5108,-0.5108
2024-03-28,ic2406,5149.8,5223.806,-74.006,2024-06-21,85,60.4783,-13.5277,-1.112,-1.112
2024-03-29,ic2406,5225.0,5286.1612,-61.1612,2024-06-21,84,60.277,-0.8842,-0.0727,-0.0727
2024-04-01,ic2406,5342.8,5401.2249,-58.4249,2024-06-21,81,60.277,1.8521,0.1545,0.1545
2024-04-02,ic2406,5323.8,5381.2291,-57.4291,2024-06-21,80,60.277,2.8479,0.2415,0.2415
2024-04-03,ic2406,5310.0,5374.5954,-64.5954,2024-06-21,79,60.277,-4.3184,-0.3712,-0.3712
2024-04-08,ic2406,5225.0,5298.5912,-73.5912,2024-06-21,74,60.277,-13.3142,-1.2394,-1.2394
2024-04-09,ic2406,5275.0,5342.8982,-67.8982,2024-06-21,73,60.277,-7.6212,-0.7132,-0.7132
2024-04-10,ic2406,5206.6,5275.4727,-68.8727,2024-06-21,72,60.277,-8.5957,-0.826,-0.826
2024-04-11,ic2406,5240.6,5301.8094,-61.2094,2024-06-21,71,60.277,-0.9324,-0.0904,-0.0904
2024-04-12,ic2406,5200.0,5277.219,-77.219,2024-06-21,70,60.277,-16.942,-1.674,-1.674
2024-04-15,ic2406,5275.8,5339.7223,-63.9223,2024-06-21,67,60.277,-3.6453,-0.3719,-0.3719
2024-04-16,ic2406,5130.4,5191.554,-61.154,2024-06-21,66,60.277,-0.877,-0.0934,-0.0934
2024-04-17,ic2406,5286.4,5339.7467,-53.3467,2024-06-21,65,60.1836,6.8369,0.719,0.719
2024-04-18,ic2406,5300.0,5349.8361,-49.8361,2024-06-21,64,60.1836,10.3475,1.1031,1.1031
2024-04-19,ic2406,5250.4,5314.8667,-64.4667,2024-06-21,63,60.1836,-4.2831,-0.4669,-0.4669
2024-04-22,ic2406,5210.4,5267.5811,-57.1811,2024-06-21,60,59.4123,2.2312,0.2577,0.2577
2024-04-23,ic2406,5150.0,5208.2712,-58.2712,2024-06-21,59,59.0627,0.7915,0.094,0.094
2024-04-24,ic2406,5209.8,5263.0391,-53.2391,2024-06-21,58,59.0208,5.7817,0.6913,0.6913
2024-04-25,ic2406,5209.2,5259.3354,-50.1354,2024-06-21,57,58.8095,8.6741,1.0561,1.0561
2024-04-26,ic2406,5344.2,5372.1209,-27.9209,2024-06-21,56,58.4054,30.4845,3.6986,3.6986
2024-04-29,ic2406,5467.0,5478.4908,-11.4908,2024-06-21,53,58.4054,46.9146,5.8974,5.8974
2024-04-30,ic2406,5420.6,5441.1411,-20.5411,2024-06-21,52,58.4054,37.8643,4.8846,4.8846
2024-05-06,ic2406,5496.4,5528.6036,-32.2036,2024-06-21,46,58.4054,26.2018,3.7605,3.7605
2024-05-07,ic2406,5487.8,5527.0847,-39.2847,2024-06-21,45,58.4054,19.1207,2.806,2.806
2024-05-08,ic2406,5417.8,5458.7559,-40.9559,2024-06-21,44,58.2835,17.3276,2.6332,2.6332
2024-05-09,ic2406,5516.0,5556.7712,-40.7712,2024-06-21,43,58.2835,17.5123,2.6751,2.6751
2024-05-10,ic2406,5500.0,5535.3954,-35.3954,2024-06-21,42,56.4855,21.0901,3.3111,3.3111
2024-05-13,ic2406,5463.6,5505.2595,-41.6595,2024-06-21,39,56.4855,14.826,2.5204,2.5204
2024-05-14,ic2406,5454.0,5500.7379,-46.7379,2024-06-21,38,56.1995,9.4616,1.6522,1.6522
2024-05-15,ic2406,5405.8,5446.6557,-40.8557,2024-06-21,37,55.0699,14.2142,2.5744,2.5744
2024-05-16,ic2406,5378.4,5424.6652,-46.2652,2024-06-21,36,51.8546,5.5894,1.0447,1.0447
2024-05-17,ic2406,5460.4,5491.8944,-31.4944,2024-06-21,35,50.9872,19.4928,3.7015,3.7015
2024-05-20,ic2406,5474.0,5523.5013,-49.5013,2024-06-21,32,50.0547,0.5534,0.1143,0.1143
2024-05-21,ic2406,5440.6,5478.9131,-38.3131,2024-06-21,31,48.4184,10.1053,2.1716,2.1716
2024-05-22,ic2406,5424.0,5468.6068,-44.6068,2024-06-21,30,45.0211,0.4143,0.0922,0.0922
2024-05-23,ic2406,5326.0,5362.3053,-36.3053,2024-06-21,29,42.9156,6.6103,1.5515,1.5515
2024-05-24,ic2406,5270.4,5313.4546,-43.0546,2024-06-21,28,40.4171,-2.6375,-0.6471,-0.6471
2024-05-27,ic2406,5322.4,5371.3693,-48.9693,2024-06-21,25,40.0574,-8.9119,-2.4224,-2.4224
2024-05-28,ic2406,5280.0,5316.1286,-36.1286,2024-06-21,24,38.9873,2.8587,0.8178,0.8178
2024-05-29,ic2406,5290.0,5328.3064,-38.3064,2024-06-21,23,35.6845,-2.6219,-0.7809,-0.7809
2024-05-30,ic2406,5287.0,5308.66,-21.66,2024-06-21,22,31.5163,9.8563,3.0803,3.0803
2024-05-31,ic2406,5282.2,5308.5403,-26.3403,2024-06-21,21,29.1076,2.7673,0.9061,0.9061
2024-06-03,ic2406,5239.8,5274.0687,-34.2687,2024-06-21,18,28.7964,-5.4723,-2.104,-2.104
2024-06-04,ic2406,5307.2,5341.9496,-34.7496,2024-06-21,17,28.5363,-6.2133,-2.4973,-2.4973
2024-06-05,ic2406,5247.6,5277.9405,-30.3405,2024-06-21,16,25.9239,-4.4166,-1.909,-1.909
2024-06-06,ic2406,5208.2,5228.8002,-20.6002,2024-06-21,15,21.2231,0.6229,0.2899,0.2899
2024-06-07,ic2406,5178.0,5208.9798,-30.9798,2024-06-21,14,16.0577,-14.9221,-7.4686,-7.4686
2024-06-11,ic2406,5198.6,5217.4702,-18.8702,2024-06-21,10,15.9039,-2.9663,-2.0751,-2.0751
2024-06-12,ic2406,5210.0,5232.9534,-22.9534,2024-06-21,9,13.5879,-9.3655,-7.2583,-7.2583
2024-06-13,ic2406,5184.0,5194.59,-10.59,2024-06-21,8,9.5654,-1.0246,-0.8999,-0.8999
2024-06-14,ic2406,5211.6,5213.0927,-1.4927,2024-06-21,7,7.0055,5.5128,5.5141,5.5141
2024-06-17,ic2406,5198.2,5207.128,-8.928,2024-06-21,4,6.4754,-2.4526,-4.2979,-3.9271
2024-06-18,ic2409,5159.8,5230.8913,-71.0913,2024-09-20,94,40.1072,-30.9841,-2.3,-2.3
2024-06-19,ic2409,5104.8,5168.8204,-64.0204,2024-09-20,93,37.9991,-26.0213,-1.9758,-1.9758
2024-06-20,ic2409,5028.0,5094.5653,-66.5653,2024-09-20,92,37.2379,-29.3274,-2.2839,-2.2839
2024-06-21,ic2409,5029.6,5102.3292,-72.7292,2024-09-20,91,35.3354,-37.3938,-2.9396,-2.9396
2024-06-24,ic2409,4930.6,4992.9097,-62.3097,2024-09-20,88,34.0691,-28.2406,-2.346,-2.346
2024-06-25,ic2409,4884.8,4948.6343,-63.8343,2024-09-20,87,33.4691,-30.3652,-2.5743,-2.5743
2024-06-26,ic2409,4948.2,5020.4318,-72.2318,2024-09-20,86,30.0289,-42.2029,-3.5678,-3.5678
2024-06-27,ic2409,4866.0,4928.0514,-62.0514,2024-09-20,85,28.9208,-33.1306,-2.8869,-2.8869
2024-06-28,ic2409,4868.4,4942.7817,-74.3817,2024-09-20,84,26.4477,-47.934,-4.2139,-4.2139
2024-07-01,ic2409,4922.4,5003.1608,-80.7608,2024-09-20,81,26.4477,-54.3131,-4.8918,-4.8918
2024-07-02,ic2409,4881.4,4949.4771,-68.0771,2024-09-20,80,25.917,-42.1601,-3.8864,-3.8864
2024-07-03,ic2409,4833.0,4910.9245,-77.9245,2024-09-20,79,25.5811,-52.3434,-4.9245,-4.9245
2024-07-04,ic2409,4759.4,4834.4982,-75.0982,2024-09-20,78,24.3891,-50.7091,-4.9083,-4.9083
2024-07-05,ic2409,4793.0,4866.2647,-73.2647,2024-09-20,77,20.9508,-52.3139,-5.0959,-5.0959
2024-07-08,ic2409,4710.2,4783.6165,-73.4165,2024-09-20,74,20.299,-53.1175,-5.477,-5.477
2024-07-09,ic2409,4805.6,4876.899,-71.299,2024-09-20,73,18.6306,-52.6684,-5.3998,-5.3998
2024-07-10,ic2409,4785.0,4844.1624,-59.1624,2024-09-20,72,17.4838,-41.6786,-4.3617,-4.3617
2024-07-11,ic2409,4881.6,4939.7318,-58.1318,2024-09-20,71,16.1176,-42.0142,-4.3725,-4.3725
2024-07-12,ic2409,4862.4,4919.3639,-56.9639,2024-09-20,70,13.7449,-43.219,-4.581,-4.581
2024-07-15,ic2409,4812.8,4883.8971,-71.0971,2024-09-20,67,13.4621,-57.635,-6.4289,-6.4289
2024-07-16,ic2409,4826.0,4898.3626,-72.3626,2024-09-20,66,12.2195,-60.1431,-6.7902,-6.7902
2024-07-17,ic2409,4795.6,4856.5794,-60.9794,2024-09-20,65,11.5862,-49.3932,-5.7111,-5.7111
2024-07-18,ic2409,4827.0,4877.6916,-50.6916,2024-09-20,64,10.229,-40.4626,-4.731,-4.731
2024-07-19,ic2409,4822.8,4872.0532,-49.2532,2024-09-20,63,10.071,-39.1822,-4.6594,-4.6594
2024-07-22,ic2409,4806.0,4865.9778,-59.9778,2024-09-20,60,9.8013,-50.1765,-6.273,-6.273
2024-07-23,ic2409,4665.0,4722.7994,-57.7994,2024-09-20,59,9.6256,-48.1738,-6.3103,-6.3103
2024-07-24,ic2409,4605.2,4668.0621,-62.8621,2024-09-20,58,9.2678,-53.5943,-7.2251,-7.2251
2024-07-25,ic2409,4596.8,4665.4488,-68.6488,2024-09-20,57,9.1488,-59.5,-8.1666,-8.1666
2024-07-26,ic2409,4678.8,4736.3771,-57.5771,2024-09-20,56,7.8573,-49.7198,-6.8421,-6.8421
2024-07-29,ic2409,4652.6,4708.8443,-56.2443,2024-09-20,53,7.4917,-48.7526,-7.1302,-7.1302
2024-07-30,ic2409,4649.6,4699.282,-49.682,2024-09-20,52,6.4112,-43.2708,-6.4633,-6.4633
2024-07-31,ic2409,4871.6,4886.4136,-14.8136,2024-09-20,51,5.5749,-9.2387,-1.3531,-1.3531
2024-08-01,ic2409,4821.2,4852.9725,-31.7725,2024-09-20,50,5.4252,-26.3473,-3.9632,-3.9632
2024-08-02,ic2409,4755.6,4788.6159,-33.0159,2024-09-20,49,5.4252,-27.5907,-4.2919,-4.2919
2024-08-05,ic2409,4665.2,4693.8478,-28.6478,2024-09-20,46,5.2838,-23.364,-3.9496,-3.9496
2024-08-06,ic2409,4715.8,4750.776,-34.976,2024-09-20,45,5.1292,-29.8468,-5.0958,-5.0958
2024-08-07,ic2409,4711.8,4751.9408,-40.1408,2024-09-20,44,4.9977,-35.1431,-6.1349,-6.1349
2024-08-08,ic2409,4727.6,4755.8149,-28.2149,2024-09-20,43,4.2502,-23.9647,-4.2773,-4.2773
2024-08-09,ic2409,4682.0,4720.3104,-38.3104,2024-09-20,42,3.8997,-34.4107,-6.3353,-6.3353
2024-08-12,ic2409,4694.0,4714.1586,-20.1586,2024-09-20,39,3.8997,-16.2589,-3.2279,-3.2279
2024-08-13,ic2409,4705.0,4731.8353,-26.8353,2024-09-20,38,3.8796,-22.9557,-4.6598,-4.6598
2024-08-14,ic2409,4626.6,4667.0731,-40.4731,2024-09-20,37,3.8796,-36.5935,-7.7348,-7.7348
2024-08-15,ic2409,4661.2,4698.375,-37.175,2024-09-20,36,3.4885,-33.6865,-7.2694,-7.2694
2024-08-16,ic2409,4642.8,4670.3789,-27.5789,2024-09-20,35,2.6013,-24.9776,-5.5773,-5.5773
2024-08-19,ic2409,4662.0,4682.9628,-20.9628,2024-09-20,32,2.5541,-18.4087,-4.4838,-4.4838
2024-08-20,ic2409,4572.0,4602.0095,-30.0095,2024-09-20,31,2.3501,-27.6594,-7.0766,-7.0766
2024-08-21,ic2409,4570.6,4587.1218,-16.5218,2024-09-20,30,2.3501,-14.1717,-3.7588,-3.7588
2024-08-22,ic2409,4514.6,4533.3695,-18.7695,2024-09-20,29,2.3417,-16.4278,-4.5609,-4.5609
2024-08-23,ic2409,4518.6,4537.0872,-18.4872,2024-09-20,28,2.1723,-16.3149,-4.6875,-4.6875
2024-08-26,ic2409,4527.0,4544.3594,-17.3594,2024-09-20,25,2.0025,-15.3569,-4.9338,-4.9338
2024-08-27,ic2409,4480.2,4495.2856,-15.0856,2024-09-20,24,2.0025,-13.0831,-4.4262,-4.4262
2024-08-28,ic2409,4483.0,4500.0088,-17.0088,2024-09-20,23,2.0025,-15.0063,-5.2921,-5.2921
2024-08-29,ic2409,4547.2,4557.9006,-10.7006,2024-09-20,22,2.0025,-8.6981,-3.1661,-3.1661
2024-08-30,ic2409,4628.4,4639.1144,-10.7144,2024-09-20,21,2.0025,-8.7119,-3.264,-3.264
2024-09-02,ic2409,4532.4,4546.8832,-14.4832,2024-09-20,18,2.0025,-12.4807,-5.566,-5.566
2024-09-03,ic2409,4576.0,4596.4819,-20.4819,2024-09-20,17,1.8254,-18.6565,-8.7146,-8.7146
2024-09-04,ic2409,4569.2,4582.084,-12.884,2024-09-20,16,1.8254,-11.0586,-5.5057,-5.5057
2024-09-05,ic2409,4592.4,4601.0911,-8.6911,2024-09-20,15,1.1678,-7.5233,-3.9788,-3.9788
2024-09-06,ic2409,4524.2,4537.4544,-13.2544,2024-09-20,14,1.1487,-12.1057,-6.9557,-6.9557
2024-09-09,ic2409,4494.6,4507.1866,-12.5866,2024-09-20,11,1.1487,-11.4379,-8.4206,-8.4206
2024-09-10,ic2409,4493.0,4507.7074,-14.7074,2024-09-20,10,0.7192,-13.9882,-11.3266,-11.3266
2024-09-11,ic2409,4509.2,4514.9158,-5.7158,2024-09-20,9,0.6136,-5.1022,-4.5831,-4.5831
2024-09-12,ic2409,4496.4,4496.5919,-0.1919,2024-09-20,8,0.6136,0.4217,0.4279,0.4279
2024-09-13,ic2412,4376.6,4450.9587,-74.3587,2024-12-20,98,7.0313,-67.3274,-5.6338,-5.6338
2024-09-18,ic2412,4385.6,4462.8701,-77.2701,2024-12-20,93,6.9909,-70.2792,-6.1805,-6.1805
2024-09-19,ic2412,4462.0,4520.3939,-58.3939,2024-12-20,92,6.9909,-51.403,-4.5115,-4.5115
